#This file contains tabulated data of a Bacillus subtilis transformation 
#experiment conducted on October 1st, 2015. As this data is still unpublished
#please ensure that it is not released into the wild. 
#
#An IPTG-inducible hyper-competent strain of Bacillus subtilis was incubated
#with varying concentrations of DNA containing a YFP gene whose expression
#is driven by the endogenous CitB promoter. After 1 hour of incubation, the DNA
#was removed from the sample and the cells were allowed to express the YFP for
#one hour at 37 C. Cells were then spread onto agarose pads containing 100µM IPTG
#and imaged under phase-contrast and fluorescence. Cells that were expressing a
#CFP reporter of competence were segmented computationally and the mean pixel
#intensity of each cell was computed. 
#
#Growth conditions = aerobic (flask growth)
#Data reported = mean pixel values for each segmented cell.
#
0 plasmids/cell,10^1 plasmids/cell,10^2 plasmids/cell,10^3 plasmids/cell,10^4 plasmids/cell,10^5 plasmids/cell
108.68165467625899,104.03177004538578,107.04091653027824,107.14499252615845,110.52733118971061,112.20430107526882
108.65191740412979,104.16452991452991,104.29025844930418,104.01029411764706,130.2040072859745,181.32684824902725
106.6158038147139,104.35451505016722,106.10396570203645,105.41102756892231,109.08695652173913,197.00326264274062
107.30878859857482,104.35941320293398,105.36521739130434,103.52682926829269,111.53620689655172,122.48404255319149
108.4241645244216,103.22517730496453,106.14529914529915,105.60714285714286,140.39633027522936,118.49064906490649
108.95668316831683,104.74184397163121,105.91985203452528,104.49012567324955,130.24886877828055,175.08792650918636
108.02371541501977,105.31095041322314,106.68823529411765,103.1017316017316,234.82729805013926,310.2562962962963
107.03846153846153,104.19408502772643,105.16289104638619,104.93609671848014,124.47430830039525,428.0939289805269
109.4939024390244,104.55851063829788,106.84716981132075,104.82291666666667,119.79777070063695,137.76271186440678
106.92434988179669,104.25263157894737,105.34986945169713,104.75591531755916,253.71937984496125,266.95322245322245
108.25493716337522,104.37250554323725,107.04414587332053,104.03157894736842,135.50133689839572,356.158550396376
108.4,105.06366047745358,104.43808411214954,105.37282780410743,122.83018867924528,155.40748440748442
107.23809523809524,105.38461538461539,104.35483870967742,105.63570127504553,117.84472049689441,148.82258064516128
108.32537313432836,104.51108870967742,105.27554744525547,104.70954356846472,124.27062706270627,236.44221698113208
108.59776536312849,105.24114671163575,106.08974358974359,104.6994382022472,105.27797001153402,213.31877022653723
108.65825688073394,104.4994298745724,106.51937984496124,102.83333333333333,113.63661581137309,188.0622009569378
108.86111111111111,104.859375,103.52347417840376,104.29739776951673,161.52451539338654,271.83878787878785
106.80681818181819,104.34545454545454,105.52427184466019,104.03711790393012,223.7537037037037,512.0978520286396
108.71470588235294,104.65772870662461,105.92822966507177,103.66795366795367,115.57397504456328,252.189111747851
107.35729847494554,107.08503401360544,106.18055555555556,105.23453093812375,249.015243902439,169.22758620689655
108.29268292682927,104.4,104.98751950078002,103.44289044289044,116.1981981981982,187.87875939849624
107.90526315789474,105.11278195488721,103.84979702300406,104.58247422680412,164.19694397283533,176.334455667789
108.72665764546684,104.1,105.15487316421896,103.78051948051949,120.28381642512078,163.06228373702422
108.15066225165563,103.03406813627255,105.93867924528301,104.69824561403509,104.93636363636364,132.1
107.93768545994065,106.95161290322581,106.27966101694915,105.72565320665083,119.99244712990937,302.93150684931504
108.19186991869918,107.11303191489361,105.45892351274787,105.00132802124834,118.73993095512083,330.64519326065414
108.55448717948718,105.53218884120172,103.94064949608062,105.32784184514003,133.81564844587353,455.3978947368421
106.54299754299754,103.25052631578947,105.22437673130194,104.26300578034682,126.93820933165196,241.5656639765224
107.4622144112478,105.72961373390558,105.45268138801262,106.2058394160584,113.34491315136476,170.8436974789916
108.256,104.86925795053004,105.5359394703657,106.20505617977528,115.16438356164383,324.5115995115995
108.25047438330171,105.49512195121952,104.29790419161677,105.46375,112.92803970223325,241.7654054054054
107.94003241491086,105.32103825136612,106.2626788036411,104.11453744493392,105.76779026217228,516.7574692442882
109.37711069418387,103.91186839012926,105.85451761102604,106.36123348017621,651.9547563805104,185.73056300268095
106.92123287671232,104.04054054054055,104.76570458404075,104.3613707165109,239.08767772511848,278.1364341085271
108.94468085106384,105.10027100271003,105.55578093306288,103.32044198895028,207.23076923076923,187.5695443645084
107.02597402597402,105.94979079497908,103.88888888888889,104.29324324324324,130.92461197339247,196.19420600858368
107.84392014519057,106.40751879699248,105.96410256410256,104.72782503037666,118.49429657794677,439.48582995951415
108.24125874125875,107.81686746987951,104.15648445873526,103.67567567567568,111.90861618798955,265.60700757575756
108.37540453074433,104.40051020408163,105.49180327868852,103.95470383275261,203.05984042553192,258.63346613545815
108.44088176352706,106.48060344827586,105.36538461538461,104.61439114391143,114.93553459119497,376.24212271973465
107.77941176470588,106.8760907504363,103.49017199017199,104.3959595959596,135.77351485148515,243.13388625592418
108.46254071661238,107.22832980972515,106.45491251682368,105.26966292134831,126.29923273657289,159.24088397790055
106.79437609841828,107.04083570750237,105.2896652110626,104.0630081300813,149.68421052631578,201.13262910798122
108.25585585585586,105.14291101055807,104.91384615384615,105.06396063960639,143.02444444444444,142.95850066934403
107.24659863945578,105.46139705882354,105.51294117647059,104.28665056916178,232.1826150474799,168.43016759776538
107.41896551724138,103.55924170616113,105.22968197879858,104.15590551181103,110.91640866873065,192.44021024967148
106.36854460093896,104.11206896551724,103.62254025044723,105.51411589895989,134.0316205533597,150.5414462081129
108.46378653113088,106.0959232613909,105.37444933920705,104.59297912713473,215.4353687549564,316.9270833333333
107.68235294117648,106.39928698752229,104.83523654159869,105.42414355628058,202.62355212355212,133.56493506493507
108.23076923076923,106.95078031212485,118.977969348659,105.39864864864865,105.12620192307692,150.90439276485787
106.50193798449612,106.22424242424242,105.61843971631205,104.5570987654321,340.8238636363636,152.6994382022472
107.447265625,108.39677419354838,103.6829268292683,104.91483113069016,188.42605633802816,143.32057416267943
107.79411764705883,105.50676691729323,105.25,104.9673469387755,134.94380165289257,207.29968454258676
109.1663807890223,106.89613848202397,104.2429696287964,107.54864433811802,178.91685649202734,142.98283649503162
108.4359375,104.62385321100918,105.14702154626109,104.24418604651163,104.97610294117646,151.42857142857142
108.9170243204578,106.17067307692308,106.43455497382199,108.19575113808801,125.0674373795761,208.11891891891892
108.16558441558442,105.30346232179227,105.40422535211268,136.35510204081632,323.504329004329,174.978563772776
108.52452025586354,104.68688118811882,105.0840220385675,107.49144254278728,128.70987654320987,138.53631284916202
106.59894459102902,108.13680781758957,103.92136752136751,105.32280701754387,486.83527131782944,143.70515463917525
107.2046511627907,104.00666666666666,104.24705882352941,103.96066945606695,139.4259776536313,119.20361990950227
106.95640326975477,104.58418740849194,104.50943396226415,106.14017094017095,228.51162790697674,115.89019033674964
106.82407407407408,105.29661016949153,105.34730538922156,108.10467289719627,118.5324074074074,216.94137931034481
109.17391304347827,106.89531680440771,104.63820549927641,106.09975669099757,248.55947712418302,307.90365448504986
106.46385542168674,106.73025048169556,105.30296720458095,104.75,133.70504281636536,126.79303675048357
106.48764415156508,105.99406528189911,105.13516746411483,104.25446428571429,117.07823960880195,136.56271777003485
107.82459677419355,105.46932006633499,104.67342799188641,107.39728682170542,108.9620253164557,131.58869701726846
107.73869346733669,103.08919382504288,105.17870257037944,105.4,160.60854503464202,118.49127182044887
108.37792642140468,105.56395348837209,103.65014164305948,105.41952506596306,150.80819672131148,133.66537966537967
108.30182926829268,104.24539877300613,103.6807131280389,105.798,108.63561320754717,189.95976331360947
107.3343653250774,104.6726618705036,103.71031096563011,103.94642857142857,161.9540389972145,112.42530282637954
107.57046979865771,104.56153846153846,130.808,106.18303571428571,106.0931899641577,249.1758530183727
106.91895604395604,103.32722513089006,104.31505483549351,104.10050251256281,125.34538152610442,213.99882903981265
109.16878402903811,106.52512155591572,105.74327956989248,108.22411693057248,318.7679083094556,1236.739176346357
106.55045871559633,106.18721461187215,104.68727272727273,105.58686131386861,258.6923688394277,135.93282773564465
108.0,106.51213282247765,104.35926305015353,106.12974683544304,127.89756722151088,247.63254113345522
107.86652078774617,108.33819241982508,105.34798994974874,104.96808510638297,364.6254295532646,222.57062937062938
108.03971962616822,104.54754440961338,105.10349462365592,105.2,126.0480404551201,389.3088942307692
107.66486486486487,106.27990970654628,103.93251533742331,104.41970802919708,147.8102766798419,163.38404452690168
107.91853360488798,107.38264058679707,105.96437994722955,104.28774928774929,124.84729064039409,140.09420289855072
108.16666666666667,104.84150943396226,103.25682382133995,105.0661853188929,166.4667487684729,126.66473988439306
109.04291287386216,106.08300395256917,104.486328125,104.67078189300412,139.35051546391753,247.95771428571427
108.83536585365853,106.09464285714286,107.5675355450237,106.27194860813705,128.85634328358208,191.65895061728395
106.94424460431655,106.00692041522491,108.10158311345647,104.84196185286103,351.948,198.69719350073856
108.46815286624204,105.13365155131265,105.775,105.67032967032966,112.41525423728814,267.9076433121019
108.30627306273063,106.16831683168317,104.23553719008264,105.57782101167315,140.17943925233644,155.1371742112483
109.0024154589372,106.53271028037383,149.92842942345925,104.4953445065177,169.51307596513075,288.5790322580645
107.86550976138828,105.96994535519126,106.77091906721536,105.57726465364121,119.71146245059289,237.2078239608802
106.81437125748504,106.85267034990792,104.86780905752754,104.06547619047619,207.52676659528908,222.59344660194174
107.58557284299859,104.72249190938511,105.31452581032413,105.37393162393163,106.40520043336944,347.42698706099816
107.45103092783505,105.74581430745815,107.9908256880734,106.29066666666667,275.3814898419865,161.5609195402299
107.42603550295858,106.12673267326733,106.65765765765765,107.75716440422323,104.49395509499136,246.77304964539007
106.91348600508906,107.01904761904763,110.15607985480943,105.51312335958005,107.08376288659794,175.45668135095448
107.41491841491842,104.29622980251347,103.37304964539007,105.31365935919055,210.78615574783683,187.65203761755487
108.72977624784853,105.3157894736842,210.6891891891892,103.77083333333333,130.61086637298092,148.55102040816325
107.52256186317322,104.88461538461539,104.32829373650108,104.08349146110056,284.75757575757575,142.99070385126163
107.53771289537713,106.2260748959778,104.8031212484994,105.12228796844181,105.97788309636651,308.5793103448276
108.22660098522168,105.64171122994652,104.46059544658493,104.19440124416796,188.71750663129973,113.08962264150944
106.1109185441941,106.1602787456446,118.57575757575758,104.14773629864972,114.72563176895306,309.8748370273794
108.04736842105264,106.34027777777777,104.08206106870229,104.8009768009768,106.5201958384333,145.8181818181818
108.06406685236769,104.95019157088123,104.04597701149426,104.27919911012236,134.15668202764977,136.20728929384967
109.13793103448276,107.58902691511388,105.10460772104608,105.01394422310757,129.22794117647058,197.3125
108.13059701492537,105.64493996569469,108.83073727933541,105.9057239057239,113.75213675213675,682.9500959692898
108.27586206896552,106.02170542635659,105.25,105.04774897680764,111.15342763873775,510.4430823117338
107.8724584103512,106.5012285012285,176.2196861626248,103.98513800424628,128.8709677419355,142.7652495378928
108.33575317604355,105.025,104.36833855799372,104.17041800643086,314.66737513283744,142.57142857142858
106.26640926640927,104.6038961038961,104.51582278481013,104.79684763572679,112.78419452887537,120.33129584352078
109.08849557522124,105.07436182019978,105.3142523364486,108.34146341463415,118.08403361344538,143.0741410488246
106.25553914327918,105.0044776119403,103.95857418111753,103.93085106382979,111.04397068620919,128.1171875
108.23130841121495,104.95419847328245,104.59895150720838,104.57260273972602,228.66917293233084,123.65517241379311
107.83828382838284,108.2279411764706,104.79304635761589,104.7302752293578,316.6098901098901,178.21821305841925
107.6429587482219,106.73595505617978,111.69114470842332,104.29598662207358,103.30707070707071,156.5
108.47326203208556,106.5947242206235,104.33177570093459,103.97183098591549,160.1922290388548,244.34594594594594
107.0726392251816,106.98137535816619,108.48395721925134,104.99543378995433,111.49891774891775,246.61042524005487
107.58892128279884,104.62260127931769,105.23417721518987,105.24918032786886,149.36065573770492,183.19379844961242
106.78947368421052,105.05418719211822,104.42774566473989,103.92060491493383,102.55701754385964,112.57925925925926
106.81057268722466,104.85452695829095,104.187125748503,106.84782608695652,162.44742063492063,155.20910209102092
107.32,104.61661807580175,104.37989778534923,103.75105485232068,105.51510791366907,163.65877437325906
107.42444821731749,105.09381898454747,104.41714285714286,104.63626723223754,103.88824383164005,121.51396648044692
107.68656716417911,105.2820945945946,106.50913838120104,105.29974811083123,105.93157894736842,311.1212598425197
108.84955752212389,107.14806378132118,106.70338983050847,104.31007751937985,214.79456193353474,192.30861244019138
107.2763915547025,104.875,105.71404958677687,103.74806800618238,131.61458333333334,223.5719467956469
108.8198347107438,105.55481727574751,104.54017094017094,106.57826086956521,105.6563245823389,420.5017921146953
106.80616740088105,104.92682926829268,106.9178674351585,104.0265780730897,105.33047945205479,165.38666666666666
107.1189358372457,107.30635838150289,105.95027124773961,104.07037643207856,189.52080536912752,350.2099853157122
108.19459459459459,106.56378600823045,107.18911917098445,104.55712270803949,103.23720930232558,160.96902106567535
107.6975476839237,104.7072599531616,107.45669291338582,104.40454545454546,103.4974025974026,141.04176904176904
108.035413153457,105.94701986754967,107.17070484581498,105.171834625323,103.55601659751038,403.3530751708428
107.22941176470589,104.24171270718232,106.75260804769002,105.03988603988604,184.80100125156446,114.11016949152543
105.92923076923077,104.45506692160612,105.26725082146768,103.9094890510949,108.16933638443936,143.5326409495549
105.46583850931677,107.03087885985748,105.198,105.47837150127226,108.18075117370893,239.062424969988
106.80418535127055,104.07130124777184,105.21195652173913,105.32770270270271,155.38674884437597,155.95165745856355
108.15023474178403,105.69047619047619,104.29948364888124,104.29322033898305,111.11660777385158,198.64943253467843
109.90944123314065,105.07373271889401,104.8031212484994,104.75510204081633,206.41289023162136,133.4688940092166
108.54669260700389,104.35926773455378,105.12280701754386,104.43177570093458,105.36849710982659,114.45391304347827
108.21308724832215,104.62983425414365,106.53201219512195,105.50970873786407,124.35269709543569,206.49444444444444
107.51306413301663,104.7703631010795,106.59568733153638,103.50898203592814,108.2589928057554,239.2251497005988
106.44343891402715,105.10760869565217,104.78048780487805,105.59603960396039,112.46575342465754,107.8554070473876
108.34889434889435,105.59567387687188,105.26832018038331,104.9581881533101,108.14212548015365,430.2723004694836
108.60148514851485,105.72088353413655,105.64746543778801,104.44377510040161,108.21744966442952,120.33333333333333
107.11976047904191,105.71018651362984,104.46502835538752,104.75884955752213,103.48946716232962,112.19570135746606
107.56410256410257,105.10088272383355,104.89867310012063,103.6763202725724,236.79615384615386,307.1084558823529
108.26415094339623,104.6753507014028,105.07635983263599,104.37333333333333,104.60354223433242,239.54135338345864
106.34529147982063,106.78196500672948,105.56004901960785,104.6764331210191,111.66804979253112,248.60267111853088
106.78191489361703,105.19771241830065,105.41130091984232,104.99044585987261,155.86139896373058,220.28781512605042
106.19773299748111,104.46826758147513,107.144,103.8280701754386,109.78487614080835,218.78947368421052
108.3219814241486,104.26133333333334,105.13541666666667,104.33911368015414,103.82625482625483,158.59498956158663
107.5352422907489,105.13730929264909,106.72760511882998,104.1981308411215,107.97732426303855,141.62769784172662
107.8643006263048,105.12695652173913,108.04347826086956,104.99054373522459,109.02853598014889,208.28900255754476
109.31714285714285,105.33916083916084,105.66700715015321,104.39805825242719,114.58184764991896,461.5045045045045
108.27941176470588,104.375,105.74212034383955,104.56529516994634,109.2235576923077,184.3413897280967
107.92006802721089,105.41906474820144,106.80680061823803,104.18396226415095,166.0091407678245,214.66887417218544
106.40816326530613,105.93994778067885,104.91354945968412,104.2195652173913,107.88050314465409,120.87281795511223
108.125,107.13373860182371,104.99667774086379,103.36088709677419,116.10796915167096,185.01478743068392
106.68527918781726,104.40049751243781,106.76949541284404,104.21869488536156,117.8254593175853,242.25682382133996
106.79835390946502,105.0747198007472,183.9027027027027,103.56393442622951,110.51925630810094,207.62451361867704
107.88453608247423,103.89330543933055,105.60120240480961,102.49604221635884,111.49640287769785,156.74133663366337
106.58394160583941,106.22529644268775,105.71559633027523,104.03338898163607,106.21122599704579,145.1813898704358
108.50574712643679,104.72798948751642,108.57785467128028,108.57925925925926,106.3308957952468,348.5793918918919
108.1648177496038,104.90657084188912,105.73032069970846,104.31740614334471,115.60633484162896,321.60176991150445
107.7887537993921,104.49707602339181,104.91937581274382,104.54892205638474,245.50629722921914,398.9347037484885
107.49220103986136,106.51047120418848,105.09509509509509,106.87740805604203,121.48979591836735,159.19611307420496
107.74220963172804,107.7784090909091,107.17001828153565,104.3071104387292,104.51434034416826,159.98765432098764
107.65210084033613,105.33333333333333,105.45212765957447,106.29558011049724,111.9172552976791,302.82458770614693
107.31102362204724,106.47627118644068,117.71428571428571,105.37950138504155,106.0054347826087,248.29954337899542
107.29240710823909,107.1984,104.8763440860215,186.2154195011338,104.33949579831933,414.4599831508003
106.39,105.62748091603054,105.83689024390245,105.36334405144694,191.55539143279174,277.3021978021978
105.68067226890756,106.19128329297821,105.36486486486487,106.20757575757575,104.53937432578209,247.24820659971306
107.40364583333333,104.85024154589372,105.14965986394557,104.18627450980392,104.38275340393344,174.90992647058823
106.10666666666667,105.72621359223301,106.82121212121213,106.18858560794045,229.0755064456722,188.7792207792208
